AREA_TITLE,OCC_TITLE,O_GROUP,A_MEDIAN,A_PCT10,A_PCT25,A_PCT75,A_PCT90,A_MEAN
Florida,Social and Human Service Assistants,detailed,44410,34180,37850,49520,59460,45380
Florida,Community Health Workers,detailed,45420,31350,38850,54060,69630,47830
Florida,"Community and Social Service Specialists, All Other",detailed,50440,35650,43780,61600,75700,53740
Florida,Clergy,detailed,56940,35950,39460,65960,88560,59110
Florida,"Directors, Religious Activities and Education",detailed,49230,28810,38180,62990,89040,55070
Florida,"Religious Workers, All Other",detailed,38490,28500,32450,46500,60300,43920
Florida,Legal Occupations,major,81850,47090,60140,153490,212650,115640
Florida,Lawyers,detailed,133180,75530,99720,196100,301050,162060
Florida,Judicial Law Clerks,detailed,55180,44950,49210,59740,63730,56650
Florida,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,115920,73920,96550,149430,207480,126380
Florida,"Judges, Magistrate Judges, and Magistrates",detailed,186040,171860,176450,196890,220410,186200
Florida,Paralegals and Legal Assistants,detailed,61000,38830,48230,75780,83410,63250
Florida,"Title Examiners, Abstractors, and Searchers",detailed,58450,40190,48340,70140,79210,60310
Florida,"Legal Support Workers, All Other",detailed,56880,40170,46760,79790,147520,72960
Florida,Educational Instruction and Library Occupations,major,53290,31470,37780,62760,78450,56600
Florida,"Business Teachers, Postsecondary",detailed,78870,50580,61630,103220,156480,92230
Florida,"Computer Science Teachers, Postsecondary",detailed,76950,50520,61640,84410,106370,76960
Florida,"Mathematical Science Teachers, Postsecondary",detailed,60700,51670,56640,77120,84940,66710
Florida,"Architecture Teachers, Postsecondary",detailed,78960,50040,61930,101640,128140,87750
Florida,"Engineering Teachers, Postsecondary",detailed,97340,59320,67760,156220,211660,116590
Florida,"Agricultural Sciences Teachers, Postsecondary",detailed,62420,47940,50240,76970,97800,67120
Florida,"Biological Science Teachers, Postsecondary",detailed,57140,51670,55560,75070,92580,66170
Florida,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,81980,58730,66970,102490,140910,93470
Florida,"Chemistry Teachers, Postsecondary",detailed,77630,58070,62750,82290,103680,82330
Florida,"Environmental Science Teachers, Postsecondary",detailed,77830,62140,71980,82190,100900,79520
Florida,"Physics Teachers, Postsecondary",detailed,74050,55370,64620,96960,104870,83530
Florida,"Anthropology and Archeology Teachers, Postsecondary",detailed,76460,62820,73810,99780,112030,88300
Florida,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,66520,48210,62990,96120,130980,81950
Florida,"Economics Teachers, Postsecondary",detailed,91140,52500,64600,100450,129930,90610
Florida,"Political Science Teachers, Postsecondary",detailed,77860,52460,60790,102030,163370,94480
Florida,"Psychology Teachers, Postsecondary",detailed,69050,58230,61240,81250,99840,74740
Florida,"Sociology Teachers, Postsecondary",detailed,63470,52950,58710,88820,100900,73730
Florida,"Social Sciences Teachers, Postsecondary, All Other",detailed,57180,48020,54700,75350,98780,67290
Florida,"Health Specialties Teachers, Postsecondary",detailed,88710,60300,63670,201280,305230,131530
Florida,"Nursing Instructors and Teachers, Postsecondary",detailed,82410,56830,63580,96720,109910,83110
Florida,"Education Teachers, Postsecondary",detailed,63640,37500,49500,75140,94970,66220
Florida,"Library Science Teachers, Postsecondary",detailed,75500,52450,60850,97260,121370,78820
Florida,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,61550,50490,59290,77590,80520,67820
Florida,"Law Teachers, Postsecondary",detailed,102720,62610,80110,167430,214540,131220
Florida,"Social Work Teachers, Postsecondary",detailed,60580,55790,58510,73730,96050,69170
Florida,"Art, Drama, and Music Teachers, Postsecondary",detailed,63820,52830,60700,90520,114310,77190
Florida,"Communications Teachers, Postsecondary",detailed,65740,51120,54710,77700,98830,69310
Florida,"English Language and Literature Teachers, Postsecondary",detailed,59740,49740,58010,65460,82720,64490
Florida,"Foreign Language and Literature Teachers, Postsecondary",detailed,76230,48550,60010,88820,98810,75350
Florida,"History Teachers, Postsecondary",detailed,70880,50990,61840,89420,122430,79380
Florida,"Philosophy and Religion Teachers, Postsecondary",detailed,63330,39190,59430,80180,101770,72810
Florida,"Family and Consumer Sciences Teachers, Postsecondary",detailed,63770,41810,52170,77170,99010,69400
Florida,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,76100,46140,58530,92430,125260,79080
Florida,"Career/Technical Education Teachers, Postsecondary",detailed,59990,38780,48190,81630,126090,68820
Florida,"Postsecondary Teachers, All Other",detailed,62670,56830,60050,99290,115540,77820
Florida,"Preschool Teachers, Except Special Education",detailed,35860,29550,30520,37610,46980,37040
Florida,"Kindergarten Teachers, Except Special Education",detailed,58100,49960,51630,62520,77460,59970
Florida,"Elementary School Teachers, Except Special Education",detailed,58930,48680,50800,62510,75780,59530
Florida,"Middle School Teachers, Except Special and Career/Technical Education",detailed,58940,49310,51750,63220,75520,60040
Florida,"Career/Technical Education Teachers, Middle School",detailed,58760,50250,55590,76410,81130,64850
Florida,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,60410,49210,52340,64770,77100,61570
Florida,"Career/Technical Education Teachers, Secondary School",detailed,62140,49540,53180,74150,78860,64760
Florida,"Special Education Teachers, Preschool",detailed,58240,50100,51330,68980,78340,61580
Florida,"Special Education Teachers, Kindergarten and Elementary School",detailed,58850,51730,53250,63140,74160,60600
Florida,"Special Education Teachers, Middle School",detailed,60440,50160,55710,62660,73210,60410
Florida,"Special Education Teachers, Secondary School",detailed,61510,51360,57040,74960,79170,65290
Florida,"Special Education Teachers, All Other",detailed,68690,50570,53100,79060,97240,69330
Florida,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,58920,47430,52490,63010,77310,60080
Florida,Self-Enrichment Teachers,detailed,45830,29810,35060,61410,75510,50020
Florida,"Substitute Teachers, Short-Term",detailed,37080,30300,32060,50370,60520,41530
Florida,Tutors,detailed,37310,28210,30000,51890,83140,44870
Florida,"Teachers and Instructors, All Other",detailed,51730,31200,38980,68640,86140,57080
Florida,Archivists,detailed,52100,35370,44610,75860,82640,58800
Florida,Curators,detailed,59500,37880,46070,78720,107000,67870
Florida,Museum Technicians and Conservators,detailed,53460,38710,44990,62250,80860,56000
Florida,Librarians and Media Collections Specialists,detailed,67060,49320,59750,77620,92240,68540
Florida,Library Technicians,detailed,41080,34660,37970,48230,57580,43830
Florida,Farm and Home Management Educators,detailed,49090,35420,38050,60630,78540,54820
Florida,Instructional Coordinators,detailed,60790,44900,49230,77550,98440,66560
Florida,"Teaching Assistants, Postsecondary",detailed,37770,35080,36080,38260,44270,38300
Florida,"Teaching Assistants, Except Postsecondary",detailed,34430,28490,30230,36790,40150,34420
Florida,"Educational Instruction and Library Workers, All Other",detailed,47030,31200,36440,64940,79320,52630
Florida,"Arts, Design, Entertainment, Sports, and Media Occupations",major,55140,31980,38890,79270,107140,66830
Florida,Art Directors,detailed,99660,56780,73680,126200,163450,105200
Florida,Craft Artists,detailed,48710,35530,40980,53910,80800,51000
Florida,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,50360,31160,40200,78430,134150,63690
Florida,Special Effects Artists and Animators,detailed,85870,71140,81730,104410,114920,93850
Florida,"Artists and Related Workers, All Other",detailed,45870,40210,45310,72820,122700,62820
Florida,Commercial and Industrial Designers,detailed,78720,51440,59960,84610,120640,81770
Florida,Fashion Designers,detailed,43020,27710,41130,64190,82330,53350
Florida,Floral Designers,detailed,36770,30120,33170,45080,50460,39170
Florida,Graphic Designers,detailed,61660,39810,49510,80680,101860,68070
Florida,Interior Designers,detailed,60860,39050,47270,79300,96930,65980
Florida,Merchandise Displayers and Window Trimmers,detailed,36220,29560,31980,42550,51530,39060
Florida,Set and Exhibit Designers,detailed,60750,45670,48650,77960,101030,65910
Florida,"Designers, All Other",detailed,65510,28250,43940,77210,101000,66050
Florida,Actors,detailed,*,*,*,*,*,*
Florida,Producers and Directors,detailed,79920,46460,62360,109670,164090,95330
Florida,Athletes and Sports Competitors,detailed,78610,59910,76820,107600,109910,93280
Florida,Coaches and Scouts,detailed,39370,29830,31860,61730,90000,53780
Florida,"Umpires, Referees, and Other Sports Officials",detailed,37070,27970,29690,46650,61380,44270
Florida,Dancers,detailed,*,*,*,*,*,*
Florida,Choreographers,detailed,36670,31310,34010,55620,64550,47070
Florida,Music Directors and Composers,detailed,57830,36350,45710,75520,93510,64800
Florida,Musicians and Singers,detailed,*,*,*,*,*,*
Florida,"Disc Jockeys, Except Radio",detailed,*,*,*,*,*,*
Florida,"Entertainers and Performers, Sports and Related Workers, All Other",detailed,*,*,*,*,*,*
Florida,Broadcast Announcers and Radio Disc Jockeys,detailed,56360,28370,40450,97150,161210,95660
Florida,"News Analysts, Reporters, and Journalists",detailed,58730,39380,48690,83620,122560,72580
Florida,Public Relations Specialists,detailed,63660,37000,48340,83190,115680,71950
Florida,Editors,detailed,73950,43230,47880,95740,121380,77370
Florida,Technical Writers,detailed,86240,59520,74570,103810,132380,92090
Florida,Writers and Authors,detailed,68080,41650,47410,93100,102540,74890
Florida,Interpreters and Translators,detailed,48930,34290,38840,78500,99590,58900
Florida,Court Reporters and Simultaneous Captioners,detailed,49240,35320,45020,63650,81370,56850
Florida,"Media and Communication Workers, All Other",detailed,67450,35790,59310,103690,106650,76940
Florida,Audio and Video Technicians,detailed,54230,37980,46040,67330,81010,59870
Florida,Broadcast Technicians,detailed,64950,31970,43830,96960,124420,72690
Florida,Sound Engineering Technicians,detailed,70360,41060,47970,102590,140340,80920
Florida,Lighting Technicians,detailed,62190,38550,48380,81030,83890,64900
Florida,Photographers,detailed,42640,29990,33890,64890,80400,52130
Florida,"Camera Operators, Television, Video, and Film",detailed,62220,32230,41010,90230,132320,71320
Florida,Film and Video Editors,detailed,60430,47830,50880,79030,104810,69040
Florida,"Media and Communication Equipment Workers, All Other",detailed,86230,39310,51990,112260,134250,88030
Florida,Healthcare Practitioners and Technical Occupations,major,81390,42900,60670,104800,158970,101080
Florida,Chiropractors,detailed,84280,51990,66060,102000,130410,91920
Florida,"Dentists, General",detailed,174900,98680,128440,229990,314860,195930
Florida,Oral and Maxillofacial Surgeons,detailed,233050,64730,139570,289680,370530,233750
Florida,Orthodontists,detailed,*,*,*,*,*,*
Florida,"Dentists, All Other Specialists",detailed,*,*,*,*,*,*
Florida,Dietitians and Nutritionists,detailed,76050,49920,62990,82040,93530,73270
Florida,Optometrists,detailed,151670,62490,122730,167270,196210,143020
Florida,Pharmacists,detailed,135970,56000,125370,154470,166310,130190
Florida,Physician Assistants,detailed,129620,98530,111360,156920,181610,134470
Florida,Podiatrists,detailed,138340,52000,77540,201530,227140,150570
Florida,Occupational Therapists,detailed,99360,66230,81360,104830,117950,95620
Florida,Physical Therapists,detailed,101040,73630,83650,107520,122880,98510
Florida,Radiation Therapists,detailed,100920,80910,92060,105280,120770,100480
Florida,Recreational Therapists,detailed,57980,41400,47480,66480,86610,60090
Florida,Respiratory Therapists,detailed,81160,64240,75210,87990,100310,82400
Florida,Speech-Language Pathologists,detailed,99990,69970,83120,105460,122050,96710
Florida,Exercise Physiologists,detailed,60100,47800,50880,65520,88070,62340
Florida,"Therapists, All Other",detailed,64600,47360,55710,84360,110080,73720
Florida,Veterinarians,detailed,131660,62430,83790,166370,209520,139760
Florida,Registered Nurses,detailed,84190,67970,78660,101180,120330,90650
Florida,Nurse Anesthetists,detailed,210570,125680,174580,286000,416000,239830
Florida,Nurse Midwives,detailed,127460,49780,68450,132760,146590,111870
Florida,Nurse Practitioners,detailed,129510,101920,112380,137610,163600,130410
Florida,Audiologists,detailed,93480,62980,78100,111280,120100,93110
Florida,Anesthesiologists,detailed,465370,215320,388140,481890,514580,422780
Florida,Cardiologists,detailed,414910,211260,274280,514740,645810,406400
Florida,Emergency Medicine Physicians,detailed,204990,182950,204990,398540,672830,301220
Florida,Family Medicine Physicians,detailed,227700,75020,108910,282520,392610,222290
Florida,General Internal Medicine Physicians,detailed,222600,85220,121000,356540,575210,266790
Florida,Neurologists,detailed,322750,81040,101610,322750,344540,241970
Florida,Obstetricians and Gynecologists,detailed,*,*,*,*,*,*
Florida,"Pediatricians, General",detailed,182010,68590,96920,210010,239990,172610
Florida,"Physicians, Pathologists",detailed,313510,67740,147230,388980,477310,285800
Florida,Psychiatrists,detailed,316200,71680,179670,474250,568460,328060
Florida,Radiologists,detailed,417690,192020,395170,503850,665450,434010
Florida,"Physicians, All Other",detailed,262180,65370,168060,364750,439940,267380
Florida,"Ophthalmologists, Except Pediatric",detailed,399440,163880,303920,521590,639960,391060
Florida,"Orthopedic Surgeons, Except Pediatric",detailed,473750,228800,378410,523610,545620,462360
Florida,"Surgeons, All Other",detailed,429990,138220,400520,429990,502710,391060
Florida,Acupuncturists,detailed,69990,36570,46900,98610,198010,82750
Florida,Dental Hygienists,detailed,91980,75960,80190,96060,99040,88320
Florida,"Healthcare Diagnosing or Treating Practitioners, All Other",detailed,99260,78260,83990,115920,141460,104860
Florida,Clinical Laboratory Technologists and Technicians,detailed,60510,37530,41680,79920,96860,63650
Florida,Cardiovascular Technologists and Technicians,detailed,77140,37490,41110,95370,106800,71870
Florida,Diagnostic Medical Sonographers,detailed,82940,66230,78190,97580,103570,85990
Florida,Nuclear Medicine Technologists,detailed,97310,80070,85330,104010,110640,96390
Florida,Radiologic Technologists and Technicians,detailed,76750,51390,62080,82650,99020,74760
Florida,Magnetic Resonance Imaging Technologists,detailed,84330,65000,78250,98540,102610,86110
Florida,Medical Dosimetrists,detailed,153490,123880,139330,163390,177250,152560
Florida,Emergency Medical Technicians,detailed,39870,34120,36690,47000,59000,44130
Florida,Paramedics,detailed,60140,44050,49090,72890,85390,63300
Florida,Dietetic Technicians,detailed,34740,31500,33280,37120,39540,36250
Florida,Pharmacy Technicians,detailed,43590,35760,37040,47570,54980,44120
Florida,Psychiatric Technicians,detailed,43570,35280,37670,50160,57290,44900
Florida,Surgical Technologists,detailed,62440,41270,52410,75170,85620,64360
Florida,Veterinary Technologists and Technicians,detailed,46380,36600,39140,49600,57870,46300
Florida,Ophthalmic Medical Technicians,detailed,46830,36330,38240,50260,59100,46310
Florida,Licensed Practical and Licensed Vocational Nurses,detailed,61770,50450,58540,64710,74320,62150
Florida,Medical Records Specialists,detailed,45760,36330,37390,59230,76850,50440
Florida,"Opticians, Dispensing",detailed,58850,36510,45400,66960,75480,56560
Florida,Orthotists and Prosthetists,detailed,81370,43910,62460,115210,196010,96100
Florida,Hearing Aid Specialists,detailed,67010,44930,62600,79720,82510,68410
Florida,"Health Technologists and Technicians, All Other",detailed,45760,37470,39420,55530,75340,51190
Florida,Health Information Technologists and Medical Registrars,detailed,76950,43070,57750,100710,111210,79520
Florida,Athletic Trainers,detailed,61350,48890,54990,66640,80370,64040
Florida,Genetic Counselors,detailed,102330,74860,83310,114500,124950,98590
Florida,Surgical Assistants,detailed,62550,41100,51420,89560,130030,75960
Florida,"Healthcare Practitioners and Technical Workers, All Other",detailed,75900,39770,45500,104000,131870,80310
Florida,Healthcare Support Occupations,major,37790,31560,34970,45970,54330,41520
Florida,Home Health and Personal Care Aides,detailed,33800,30660,31540,35880,38310,34590
Florida,Nursing Assistants,detailed,37510,34350,36040,42310,46790,39160
